gameId,season,week,gameDate,gameTimeEastern,gameTimeLocal,homeTeamId,visitorTeamId,seasonType,weekNameAbbr,siteId,homeTeamDistance,visitingTeamDistance,homeTeamFinalScore,visitingTeamFinalScore,winningTeam
55658,2012,11,2012-11-18,13:00:00,12:00:00,2510,3430,REG,Week 11,1006,17,852,13,27,3430
55659,2012,11,2012-11-18,13:03:00,13:03:00,5110,3700,REG,Week 11,2389,34,114,31,6,5110
55663,2012,11,2012-11-19,20:40:00,17:40:00,4500,810,REG,Week 11,1007,32,1841,32,7,4500
55664,2012,12,2012-11-22,12:39:00,12:39:00,1540,2120,REG,Week 12,2026,10,1112,31,34,2120
55665,2012,12,2012-11-22,16:41:00,15:41:00,1200,5110,REG,Week 12,4948,13,1178,31,38,5110
55666,2012,12,2012-11-22,20:31:00,20:31:00,3430,3200,REG,Week 12,3757,17,170,19,49,3200
55670,2012,12,2012-11-25,13:03:00,13:03:00,2200,610,REG,Week 12,2878,8,437,20,13,2200
55671,2012,12,2012-11-25,13:03:00,13:03:00,2250,2100,REG,Week 12,2049,1,503,24,19,2250
55672,2012,12,2012-11-25,13:03:00,12:03:00,2310,1400,REG,Week 12,1552,1,555,9,17,1400
55667,2012,12,2012-11-25,13:00:00,12:00:00,810,3000,REG,Week 12,4620,29,358,28,10,810
55668,2012,12,2012-11-25,13:02:00,13:02:00,920,2520,REG,Week 12,3530,1,2030,34,10,920
55669,2012,12,2012-11-25,13:02:00,13:02:00,1050,3900,REG,Week 12,1048,13,117,20,14,1050
55676,2012,12,2012-11-25,15:25:00,14:25:00,3800,2510,REG,Week 12,1907,23,1266,17,31,2510
55677,2012,12,2012-11-25,16:25:00,15:25:00,3300,4500,REG,Week 12,2870,9,1894,21,31,4500
55678,2012,12,2012-11-25,20:30:00,20:30:00,3410,1800,REG,Week 12,3757,1,754,38,10,3410
55673,2012,12,2012-11-25,13:03:00,13:03:00,2700,4600,REG,Week 12,2475,8,2712,24,21,2700
55674,2012,12,2012-11-25,13:02:00,13:02:00,4900,200,REG,Week 12,3697,1,436,23,24,200
55675,2012,12,2012-11-25,16:05:00,13:05:00,4400,325,REG,Week 12,1002,2,2278,13,16,325
55679,2012,12,2012-11-26,20:32:00,20:32:00,3700,750,REG,Week 12,2769,2,448,22,30,750
55680,2012,13,2012-11-29,20:29:00,20:29:00,200,3300,REG,Week 13,1001,41,428,23,13,200
55685,2012,13,2012-12-02,13:03:00,12:03:00,2310,750,REG,Week 13,1552,1,795,27,21,2310
55686,2012,13,2012-12-02,13:02:00,13:02:00,2700,3200,REG,Week 13,2475,8,1225,16,23,3200
55687,2012,13,2012-12-02,13:03:00,13:03:00,3430,3800,REG,Week 13,3757,17,2132,7,6,3430
55684,2012,13,2012-12-02,13:02:00,12:02:00,1800,3000,REG,Week 13,2606,1,265,23,14,1800
55681,2012,13,2012-12-02,13:02:00,13:02:00,610,2250,REG,Week 13,3770,2,874,34,18,610
55682,2012,13,2012-12-02,13:03:00,12:03:00,810,4600,REG,Week 13,4620,29,1727,17,23,4600
55683,2012,13,2012-12-02,13:03:00,13:03:00,1540,2200,REG,Week 13,2026,10,240,33,34,2200
55692,2012,13,2012-12-02,16:25:00,13:25:00,2520,1050,REG,Week 13,3225,3,2144,17,20,1050
55693,2012,13,2012-12-02,16:25:00,13:25:00,4400,920,REG,Week 13,1002,2,1865,13,20,920
55694,2012,13,2012-12-02,20:20:00,19:20:00,1200,3700,REG,Week 13,4948,13,1312,38,33,1200
55691,2012,13,2012-12-02,16:25:00,16:25:00,325,3900,REG,Week 13,3695,13,195,20,23,3900
55688,2012,13,2012-12-02,13:00:00,12:00:00,2510,4500,REG,Week 13,1006,17,1723,16,13,2510
55689,2012,13,2012-12-02,13:02:00,12:02:00,2100,2120,REG,Week 13,2350,3,671,10,24,2120
55690,2012,13,2012-12-02,16:05:00,14:05:00,1400,4900,REG,Week 13,5786,14,1521,31,23,1400
55695,2012,13,2012-12-03,20:40:00,20:40:00,5110,3410,REG,Week 13,2389,34,199,17,16,5110
55696,2012,14,2012-12-06,20:30:00,17:30:00,2520,1400,REG,Week 14,3225,3,943,13,26,1400
55701,2012,14,2012-12-09,13:02:00,13:02:00,2200,2100,REG,Week 14,2878,8,249,27,23,2200
55702,2012,14,2012-12-09,13:02:00,13:02:00,2250,3430,REG,Week 14,2049,1,829,10,17,3430
55703,2012,14,2012-12-09,13:05:00,12:05:00,3000,810,REG,Week 14,1005,12,329,21,14,3000
55700,2012,14,2012-12-09,13:02:00,13:02:00,1050,2310,REG,Week 14,1048,13,695,30,7,1050
55697,2012,14,2012-12-09,13:02:00,13:02:00,610,2510,REG,Week 14,3770,2,670,12,15,2510
55698,2012,14,2012-12-09,13:04:00,13:04:00,750,200,REG,Week 14,1769,1,188,30,20,750
55699,2012,14,2012-12-09,13:03:00,13:03:00,920,1200,REG,Week 14,3530,1,817,19,20,1200
55708,2012,14,2012-12-09,16:26:00,16:26:00,3410,3300,REG,Week 14,3757,1,1173,52,27,3410
55709,2012,14,2012-12-09,16:26:00,13:26:00,4600,3800,REG,Week 14,5315,9,1124,58,6,4600
55710,2012,14,2012-12-09,20:30:00,19:30:00,1800,1540,REG,Week 14,2606,1,289,27,20,1800
55707,2012,14,2012-12-09,16:05:00,13:05:00,4500,2700,REG,Week 14,1007,32,2577,27,13,4500
55704,2012,14,2012-12-09,13:02:00,13:02:00,3900,4400,REG,Week 14,5411,2,2108,24,34,4400
55705,2012,14,2012-12-09,13:03:00,13:03:00,4900,3700,REG,Week 14,3697,1,925,21,22,3700
55706,2012,14,2012-12-09,13:03:00,13:03:00,5110,325,REG,Week 14,2389,34,35,31,28,5110
55711,2012,14,2012-12-10,20:40:00,20:40:00,3200,2120,REG,Week 14,1065,2,1591,42,14,3200
55712,2012,15,2012-12-13,20:30:00,20:30:00,3700,920,REG,Week 15,2769,2,501,13,34,920
55717,2012,15,2012-12-16,13:02:00,12:02:00,2120,2200,REG,Week 15,3698,1,872,29,17,2120
55718,2012,15,2012-12-16,13:03:00,13:03:00,2700,2250,REG,Week 15,2475,8,314,24,3,2700
55719,2012,15,2012-12-16,13:03:00,12:03:00,3300,4900,REG,Week 15,2870,9,479,41,0,3300
55716,2012,15,2012-12-16,13:03:00,13:03:00,1050,5110,REG,Week 15,1048,13,280,21,38,5110
55713,2012,15,2012-12-16,13:03:00,13:03:00,200,3410,REG,Week 15,1001,41,748,34,0,200
55714,2012,15,2012-12-16,13:02:00,13:02:00,325,1400,REG,Week 15,3695,13,1501,17,34,1400
55715,2012,15,2012-12-16,13:03:00,12:03:00,810,1800,REG,Week 15,4620,29,183,13,21,1800
55724,2012,15,2012-12-16,16:25:00,15:25:00,1200,3900,REG,Week 15,4948,13,1085,27,24,1200
55725,2012,15,2012-12-16,16:25:00,13:25:00,2520,2310,REG,Week 15,3225,3,1497,15,0,2520
55726,2012,15,2012-12-16,20:30:00,20:30:00,3200,4500,REG,Week 15,1065,2,2673,34,41,4500
55723,2012,15,2012-12-16,16:05:00,13:05:00,4400,750,REG,Week 15,1002,2,2073,7,31,750
55720,2012,15,2012-12-16,13:00:00,12:00:00,2510,3000,REG,Week 15,1006,17,461,22,36,3000
55721,2012,15,2012-12-16,16:05:00,14:05:00,3800,1540,REG,Week 15,1907,23,1685,38,10,3800
55722,2012,15,2012-12-16,16:05:00,16:05:00,610,4600,REG,Week 15,1009,69,2061,17,50,4600
55727,2012,15,2012-12-17,20:40:00,19:40:00,2100,3430,REG,Week 15,2350,3,741,14,10,2100
55728,2012,16,2012-12-22,20:40:00,20:40:00,1540,200,REG,Week 16,2026,10,566,18,31,200
55733,2012,16,2012-12-23,13:03:00,12:03:00,2120,3000,REG,Week 16,3698,1,1054,6,23,3000
55734,2012,16,2012-12-23,13:02:00,13:02:00,2250,3200,REG,Week 16,2049,1,995,16,23,3200
55735,2012,16,2012-12-23,13:03:00,12:03:00,2310,2200,REG,Week 16,1552,1,442,13,20,2200
55732,2012,16,2012-12-23,13:02:00,12:02:00,1800,2100,REG,Week 16,2606,1,578,55,7,1800
55729,2012,16,2012-12-23,16:25:00,16:25:00,325,3410,REG,Week 16,3695,13,172,33,14,325
55730,2012,16,2012-12-23,13:04:00,13:04:00,750,2520,REG,Week 16,1769,1,2288,17,6,750
55731,2012,16,2012-12-23,13:02:00,12:02:00,1200,3300,REG,Week 16,4948,13,448,31,34,3300
55736,2012,16,2012-12-23,13:02:00,13:02:00,2700,610,REG,Week 16,2475,8,1164,24,10,2700
55741,2012,16,2012-12-23,16:25:00,14:25:00,3800,810,REG,Week 16,1907,23,1453,13,28,810
55742,2012,16,2012-12-23,20:31:00,17:31:00,4600,4500,REG,Week 16,5315,9,705,42,13,4600
55743,2012,16,2012-12-23,13:03:00,13:03:00,3430,4400,REG,Week 16,3757,17,2420,17,27,4400
55740,2012,16,2012-12-23,16:05:00,14:05:00,1400,1050,REG,Week 16,5786,14,1217,34,12,1400
55737,2012,16,2012-12-23,13:03:00,13:03:00,3700,5110,REG,Week 16,2769,2,137,20,27,5110
55738,2012,16,2012-12-23,13:02:00,13:02:00,3900,920,REG,Week 16,5411,2,256,10,13,920
55739,2012,16,2012-12-23,13:03:00,13:03:00,4900,2510,REG,Week 16,3697,1,875,13,28,2510
55749,2012,17,2012-12-30,16:25:00,15:25:00,3000,1800,REG,Week 17,1005,12,257,37,34,3000
55748,2012,17,2012-12-30,13:02:00,13:02:00,2200,2120,REG,Week 17,2878,8,871,28,16,2200
55751,2012,17,2012-12-30,13:03:00,12:03:00,3300,750,REG,Week 17,2870,9,649,38,44,750
55750,2012,17,2012-12-30,16:25:00,16:25:00,3200,2700,REG,Week 17,1065,2,1218,28,0,3200
55745,2012,17,2012-12-30,13:02:00,13:02:00,610,3430,REG,Week 17,3770,2,265,28,9,610
55744,2012,17,2012-12-30,13:02:00,13:02:00,200,4900,REG,Week 17,1001,41,416,17,22,4900
55747,2012,17,2012-12-30,13:03:00,13:03:00,1540,810,REG,Week 17,2026,10,247,24,26,810
55746,2012,17,2012-12-30,13:03:00,13:03:00,920,325,REG,Week 17,3530,1,414,23,17,920
55757,2012,17,2012-12-30,16:21:00,13:21:00,4400,2520,REG,Week 17,1002,2,448,24,21,4400
55756,2012,17,2012-12-30,16:25:00,14:25:00,1400,2310,REG,Week 17,5786,14,564,38,3,1400
55759,2012,17,2012-12-30,16:26:00,13:26:00,4600,2510,REG,Week 17,5315,9,1703,20,13,4600
55758,2012,17,2012-12-30,16:25:00,13:25:00,4500,3800,REG,Week 17,1007,32,660,27,13,4500
55753,2012,17,2012-12-30,13:02:00,13:02:00,3900,1050,REG,Week 17,5411,2,116,24,10,3900
55752,2012,17,2012-12-30,13:04:00,13:04:00,3410,3700,REG,Week 17,3757,1,85,42,7,3410
55755,2012,17,2012-12-30,20:31:00,20:31:00,5110,1200,REG,Week 17,2389,34,1197,28,18,5110
55754,2012,17,2012-12-30,13:02:00,12:02:00,2100,2250,REG,Week 17,2350,3,500,38,20,2100
55825,2012,1,2013-01-05,16:35:00,15:35:00,2120,920,WC,WC,3698,1,899,19,13,2120
55826,2012,1,2013-01-05,20:09:00,19:09:00,1800,3000,WC,WC,2606,1,265,24,10,1800
55827,2012,1,2013-01-06,13:07:00,13:07:00,325,2200,WC,WC,3695,13,515,24,9,325
55828,2012,1,2013-01-06,16:40:00,16:40:00,5110,4600,WC,WC,2389,34,2323,14,24,4600
55829,2012,2,2013-01-12,16:36:00,14:36:00,1400,325,DIV,DIV,5786,14,1498,35,38,325
55830,2012,2,2013-01-12,20:25:00,17:25:00,4500,1800,DIV,DIV,1007,32,1833,45,31,4500
55831,2012,2,2013-01-13,13:05:00,13:05:00,200,4600,DIV,DIV,1001,41,2170,30,28,200
55832,2012,2,2013-01-13,16:40:00,16:40:00,3200,2120,DIV,DIV,1065,2,1591,41,28,3200
55833,2012,3,2013-01-20,15:05:00,15:05:00,200,4500,CON,CONF,1001,41,2112,24,28,4500
55834,2012,3,2013-01-20,18:40:00,18:40:00,3200,325,CON,CONF,1065,2,343,13,28,325
55835,2012,4,2013-02-03,18:31:00,17:31:00,4500,325,SB,SB,2870,1894,997,31,34,325
56093,2013,0,2013-08-04,20:10:00,20:10:00,1200,2700,PRE,HOF,1900,1018,1022,24,20,1200
56096,2013,1,2013-08-08,20:07:00,20:07:00,1050,2510,PRE,P1,1048,13,500,27,19,1050
56095,2013,1,2013-08-08,19:37:00,19:37:00,4900,325,PRE,P1,3697,1,856,16,44,325
56094,2013,1,2013-08-08,20:06:00,20:06:00,200,920,PRE,P1,1001,41,370,10,34,920
56099,2013,1,2013-08-08,22:00:00,19:00:00,4400,4600,PRE,P1,1002,2,1052,10,31,4600
56098,2013,1,2013-08-08,21:08:00,18:08:00,4500,1400,PRE,P1,1007,32,953,6,10,1400
56097,2013,1,2013-08-08,20:05:00,19:05:00,2100,5110,PRE,P1,2350,3,546,21,22,5110
56102,2013,1,2013-08-09,19:36:00,19:36:00,3700,3200,PRE,P1,2769,2,254,22,31,3200
56103,2013,1,2013-08-09,20:07:00,20:07:00,750,810,PRE,P1,1769,1,614,24,17,750
56100,2013,1,2013-08-09,19:36:00,19:36:00,1540,3430,PRE,P1,2026,10,460,26,17,1540
56101,2013,1,2013-08-09,19:37:00,19:37:00,2250,2700,PRE,P1,2049,1,306,3,27,2700
56106,2013,1,2013-08-09,20:07:00,19:07:00,3300,2310,PRE,P1,2870,9,676,17,13,3300
56107,2013,1,2013-08-09,22:08:00,19:08:00,2520,1200,PRE,P1,3225,3,1455,19,17,2520
56104,2013,1,2013-08-09,20:07:00,19:07:00,1800,3800,PRE,P1,2606,1,1489,0,17,3800
56105,2013,1,2013-08-09,20:00:00,19:00:00,3000,2120,PRE,P1,1005,12,1063,13,27,2120
56108,2013,1,2013-08-10,19:35:00,19:35:00,3900,3410,PRE,P1,5411,2,312,13,18,3410
56109,2013,1,2013-08-11,13:36:00,13:36:00,2200,610,PRE,P1,2878,8,437,20,44,610
56111,2013,2,2013-08-15,19:36:00,19:36:00,3700,750,PRE,P2,2769,2,448,14,9,3700
56110,2013,2,2013-08-15,20:07:00,19:07:00,810,4400,PRE,P2,4620,29,1727,33,28,810
56113,2013,2,2013-08-15,19:37:00,19:37:00,1050,1540,PRE,P2,1048,13,93,24,6,1050
56112,2013,2,2013-08-15,19:39:00,19:39:00,325,200,PRE,P2,3695,13,535,27,23,325
56115,2013,2,2013-08-16,19:05:00,19:05:00,610,3000,PRE,P2,3770,2,743,20,16,610
56114,2013,2,2013-08-16,20:10:00,20:10:00,3200,4900,PRE,P2,1065,2,1162,25,21,3200
56117,2013,2,2013-08-16,20:07:00,19:07:00,3300,2520,PRE,P2,2870,9,1912,28,20,3300
56116,2013,2,2013-08-16,20:06:00,19:06:00,2310,4500,PRE,P2,1552,1,1490,13,15,4500
56120,2013,2,2013-08-17,19:36:00,19:36:00,3430,2250,PRE,P2,3757,17,840,37,13,3430
56119,2013,2,2013-08-17,19:06:00,19:06:00,920,2100,PRE,P2,3530,1,236,27,19,920
56118,2013,2,2013-08-17,15:30:00,13:30:00,3800,1200,PRE,P2,1907,23,883,12,7,3800
56123,2013,2,2013-08-17,22:06:00,19:06:00,4600,1400,PRE,P2,5315,9,1031,40,10,4600
56122,2013,2,2013-08-17,20:00:00,19:00:00,2510,1800,PRE,P2,1006,17,419,7,19,1800
56121,2013,2,2013-08-17,20:07:00,19:07:00,2120,2700,PRE,P2,3698,1,960,24,17,2120
56124,2013,2,2013-08-18,19:11:00,19:11:00,3410,2200,PRE,P2,3757,1,645,12,20,2200
56125,2013,2,2013-08-19,20:06:00,20:06:00,5110,3900,PRE,P2,2389,34,196,24,13,5110
56126,2013,3,2013-08-22,20:06:00,20:06:00,325,750,PRE,P3,3695,13,363,27,34,750
56127,2013,3,2013-08-22,19:36:00,19:36:00,1540,3200,PRE,P3,2026,10,604,40,9,1540
56128,2013,3,2013-08-23,20:06:00,19:06:00,1800,4600,PRE,P3,2606,1,1638,10,17,4600
56129,2013,3,2013-08-23,22:08:00,19:08:00,2520,810,PRE,P3,3225,3,1831,26,34,810
56133,2013,3,2013-08-24,19:05:00,19:05:00,3410,3430,PRE,P3,3757,1,17,21,24,3430
56134,2013,3,2013-08-24,19:38:00,19:38:00,2250,3700,PRE,P3,2049,1,756,24,31,3700
56132,2013,3,2013-08-24,19:06:00,19:06:00,2200,1050,PRE,P3,2878,8,252,27,6,2200
56130,2013,3,2013-08-24,20:07:00,18:07:00,1400,2510,PRE,P3,5786,14,781,27,26,1400
56131,2013,3,2013-08-24,16:38:00,16:38:00,5110,610,PRE,P3,2389,34,284,30,7,5110
56138,2013,3,2013-08-24,20:06:00,19:06:00,2100,200,PRE,P3,2350,3,212,27,16,2100
56139,2013,3,2013-08-24,21:00:00,19:00:00,3800,4400,PRE,P3,1907,23,286,7,24,4400
56137,2013,3,2013-08-24,20:05:00,19:05:00,1200,920,PRE,P3,4948,13,829,24,18,1200
56135,2013,3,2013-08-24,19:37:00,19:37:00,2700,4900,PRE,P3,2475,8,196,16,17,4900
56136,2013,3,2013-08-24,19:35:00,19:35:00,3900,2310,PRE,P3,5411,2,775,20,26,2310
56140,2013,3,2013-08-25,16:10:00,15:10:00,2120,3300,PRE,P3,3698,1,312,23,31,3300
56141,2013,3,2013-08-25,20:07:00,17:07:00,4500,3000,PRE,P3,1007,32,1573,34,14,4500
56147,2013,4,2013-08-29,19:37:00,19:37:00,2700,3300,PRE,P4,2475,8,670,24,21,2700
56146,2013,4,2013-08-29,19:40:00,19:40:00,750,3900,PRE,P4,1769,1,363,25,12,750
56149,2013,4,2013-08-29,19:37:00,19:37:00,4900,5110,PRE,P4,3697,1,817,12,30,5110
56148,2013,4,2013-08-29,19:37:00,19:37:00,3200,3410,PRE,P4,1065,2,170,28,20,3200
56143,2013,4,2013-08-29,19:07:00,19:07:00,920,2200,PRE,P4,3530,1,106,27,10,920
56142,2013,4,2013-08-29,19:05:00,19:05:00,610,1540,PRE,P4,3770,2,228,13,35,1540
56145,2013,4,2013-08-29,19:36:00,19:36:00,200,2250,PRE,P4,1001,41,286,16,20,2250
56144,2013,4,2013-08-29,19:07:00,19:07:00,3430,3700,PRE,P4,3757,17,85,27,20,3430
56155,2013,4,2013-08-29,21:07:00,19:07:00,1400,3800,PRE,P4,5786,14,586,24,32,3800
56154,2013,4,2013-08-29,20:00:00,19:00:00,2510,325,PRE,P4,1006,17,721,24,21,2510
56157,2013,4,2013-08-29,22:05:00,19:05:00,4600,2520,PRE,P4,5315,9,681,22,6,4600
56156,2013,4,2013-08-29,22:05:00,19:05:00,4400,4500,PRE,P4,1002,2,420,6,41,4500
56151,2013,4,2013-08-29,20:07:00,19:07:00,1200,2120,PRE,P4,4948,13,234,6,24,2120
56150,2013,4,2013-08-29,20:00:00,19:00:00,810,1050,PRE,P4,4620,29,299,16,18,1050
56153,2013,4,2013-08-29,20:07:00,19:07:00,2310,1800,PRE,P4,1552,1,500,30,8,2310
56152,2013,4,2013-08-29,20:05:00,19:05:00,3000,2100,PRE,P4,1005,12,694,24,23,3000
55837,2013,1,2013-09-05,21:13:00,19:13:00,1400,325,REG,Week 1,5786,14,1498,49,27,1400
55841,2013,1,2013-09-08,13:02:00,13:02:00,1050,2700,REG,Week 1,1048,13,1070,10,23,2700
55842,2013,1,2013-09-08,13:02:00,13:02:00,1540,3000,REG,Week 1,2026,10,547,34,24,1540
55843,2013,1,2013-09-08,13:02:00,13:02:00,2200,2520,REG,Week 1,2878,8,1936,21,17,2200
55838,2013,1,2013-09-08,13:02:00,13:02:00,610,3200,REG,Week 1,3770,2,388,21,23,3200
55839,2013,1,2013-09-08,13:04:00,13:04:00,750,4600,REG,Week 1,1769,1,2273,7,12,4600
55840,2013,1,2013-09-08,13:02:00,12:02:00,810,920,REG,Week 1,4620,29,251,24,21,810
55844,2013,1,2013-09-08,13:03:00,13:03:00,2250,2310,REG,Week 1,2049,1,945,2,28,2310
55848,2013,1,2013-09-08,16:23:00,15:23:00,2510,3800,REG,Week 1,1006,17,1266,27,24,2510
55849,2013,1,2013-09-08,16:26:00,13:26:00,4500,1800,REG,Week 1,1007,32,1833,34,28,4500
55850,2013,1,2013-09-08,20:30:00,19:30:00,1200,3410,REG,Week 1,4948,13,1385,36,31,1200
55845,2013,1,2013-09-08,13:03:00,12:03:00,3300,200,REG,Week 1,2870,9,465,23,17,3300
55846,2013,1,2013-09-08,13:03:00,13:03:00,3430,4900,REG,Week 1,3757,17,1008,18,17,3430
55847,2013,1,2013-09-08,13:02:00,13:02:00,3900,2100,REG,Week 1,5411,2,471,9,16,2100
55851,2013,1,2013-09-09,19:10:00,19:10:00,5110,3700,REG,Week 1,2389,34,114,27,33,3700
55852,2013,1,2013-09-09,22:25:00,19:25:00,4400,2120,REG,Week 1,1002,2,1299,28,31,2120
55853,2013,2,2013-09-12,20:29:00,20:29:00,3200,3430,REG,Week 2,1065,2,186,13,10,3200
55858,2013,2,2013-09-15,13:02:00,12:02:00,1800,5110,REG,Week 2,2606,1,662,38,20,1800
55859,2013,2,2013-09-15,13:03:00,12:03:00,2120,2100,REG,Week 2,3698,1,671,30,24,2120
55860,2013,2,2013-09-15,13:02:00,13:02:00,2200,2700,REG,Week 2,2878,8,1006,20,24,2700
55857,2013,2,2013-09-15,13:03:00,12:03:00,810,3000,REG,Week 2,4620,29,358,31,30,810
55854,2013,2,2013-09-15,13:03:00,13:03:00,200,2510,REG,Week 2,1001,41,483,31,24,200
55855,2013,2,2013-09-15,13:02:00,13:02:00,325,1050,REG,Week 2,3695,13,311,14,6,325
55856,2013,2,2013-09-15,13:02:00,13:02:00,610,750,REG,Week 2,3770,2,533,24,23,610
55865,2013,2,2013-09-15,16:25:00,16:25:00,3410,1400,REG,Week 2,3757,1,1619,23,41,1400
55866,2013,2,2013-09-15,16:25:00,13:25:00,2520,2250,REG,Week 2,3225,3,2358,19,9,2520
55867,2013,2,2013-09-15,20:31:00,17:31:00,4600,4500,REG,Week 2,5315,9,705,29,3,4600
55864,2013,2,2013-09-15,16:05:00,16:05:00,4900,3300,REG,Week 2,3697,1,487,14,16,3300
55861,2013,2,2013-09-15,13:02:00,12:02:00,2310,1200,REG,Week 2,1552,1,447,17,16,2310
55862,2013,2,2013-09-15,13:02:00,13:02:00,3700,4400,REG,Week 2,2769,2,2364,30,33,4400
55863,2013,2,2013-09-15,15:05:00,13:05:00,3800,1540,REG,Week 2,1907,23,1685,25,21,3800
55868,2013,2,2013-09-16,20:41:00,20:41:00,920,3900,REG,Week 2,3530,1,258,20,10,920
55869,2013,3,2013-09-19,20:29:00,20:29:00,3700,2310,REG,Week 3,2769,2,1031,16,26,2310
55874,2013,3,2013-09-22,13:05:00,12:05:00,3000,1050,REG,Week 3,1005,12,625,27,31,1050
55875,2013,3,2013-09-22,13:02:00,13:02:00,3200,4900,REG,Week 3,1065,2,1162,23,3,3200
55876,2013,3,2013-09-22,13:03:00,12:03:00,3300,3800,REG,Week 3,2870,9,1304,31,7,3300
55873,2013,3,2013-09-22,13:02:00,12:02:00,1200,2510,REG,Week 3,4948,13,558,31,7,1200
55870,2013,3,2013-09-22,13:03:00,13:03:00,325,2120,REG,Week 3,3695,13,1254,30,9,325
55871,2013,3,2013-09-22,13:03:00,13:03:00,920,1800,REG,Week 3,3530,1,415,34,36,1800
55872,2013,3,2013-09-22,13:03:00,13:03:00,750,3410,REG,Week 3,1769,1,534,38,0,750
55881,2013,3,2013-09-22,16:25:00,13:25:00,4500,2200,REG,Week 3,1007,32,1938,7,27,2200
55882,2013,3,2013-09-22,16:26:00,13:26:00,4600,2250,REG,Week 3,5315,9,2452,45,17,4600
55883,2013,3,2013-09-22,20:30:00,20:30:00,3900,810,REG,Week 3,5411,2,426,23,40,810
55880,2013,3,2013-09-22,16:25:00,16:25:00,3430,610,REG,Week 3,3757,17,276,27,20,3430
55877,2013,3,2013-09-22,13:03:00,12:03:00,2100,4400,REG,Week 3,2350,3,1738,20,17,2100
55878,2013,3,2013-09-22,13:03:00,13:03:00,5110,1540,REG,Week 3,2389,34,405,20,27,1540
55879,2013,3,2013-09-22,16:05:00,16:05:00,2700,200,REG,Week 3,2475,8,609,27,23,2700
55884,2013,3,2013-09-23,20:40:00,18:40:00,1400,2520,REG,Week 3,5786,14,937,37,21,1400
55885,2013,4,2013-09-26,20:25:00,19:25:00,2510,4500,REG,Week 4,1006,17,1723,11,35,4500
55889,2013,4,2013-09-29,13:03:00,12:03:00,2120,4600,REG,Week 4,3698,1,1883,20,23,4600
55890,2013,4,2013-09-29,13:06:00,13:06:00,2250,2200,REG,Week 4,2049,1,708,3,37,2200
55891,2013,4,2013-09-29,13:02:00,12:02:00,2310,3410,REG,Week 4,1552,1,1085,31,7,2310
55886,2013,4,2013-09-29,13:02:00,13:02:00,610,325,REG,Week 4,3770,2,254,23,20,610
55887,2013,4,2013-09-29,13:06:00,13:06:00,1050,920,REG,Week 4,1048,13,222,17,6,1050
55888,2013,4,2013-09-29,13:03:00,13:03:00,1540,810,REG,Week 4,2026,10,247,40,32,1540
55892,2013,4,2013-09-29,13:07:00,18:07:00,3000,3900,REG,Week 4,5525,4015,3708,34,27,3000
55896,2013,4,2013-09-29,16:25:00,13:25:00,2520,5110,REG,Week 4,3225,3,2399,14,24,5110
55897,2013,4,2013-09-29,16:25:00,13:25:00,4400,1200,REG,Week 4,1002,2,1167,30,21,4400
55898,2013,4,2013-09-29,20:30:00,20:30:00,200,3200,REG,Week 4,1001,41,917,23,30,3200
55893,2013,4,2013-09-29,13:03:00,13:03:00,4900,3800,REG,Week 4,3697,1,1782,10,13,3800
55894,2013,4,2013-09-29,16:05:00,15:05:00,2100,3430,REG,Week 4,2350,3,741,38,13,2100
55895,2013,4,2013-09-29,16:25:00,14:25:00,1400,3700,REG,Week 4,5786,14,1576,52,20,1400
55899,2013,4,2013-09-30,20:40:00,19:40:00,3300,2700,REG,Week 4,2870,9,658,38,17,3300
55900,2013,5,2013-10-03,20:29:00,20:29:00,1050,610,REG,Week 5,1048,13,174,37,24,1050
55904,2013,5,2013-10-06,13:03:00,13:03:00,2200,4600,REG,Week 5,2878,8,1861,34,28,2200
55905,2013,5,2013-10-06,13:02:00,13:02:00,2700,325,REG,Week 5,2475,8,951,23,26,325
55906,2013,5,2013-10-06,13:02:00,13:02:00,3410,3700,REG,Week 5,3757,1,85,21,36,3700
55901,2013,5,2013-10-06,13:02:00,12:02:00,810,3300,REG,Week 5,4620,29,832,18,26,3300
55902,2013,5,2013-10-06,13:02:00,13:02:00,920,3200,REG,Week 5,3530,1,725,13,6,920
55903,2013,5,2013-10-06,13:02:00,12:02:00,1800,1540,REG,Week 5,2606,1,289,22,9,1800
55910,2013,5,2013-10-06,16:25:00,15:25:00,1200,1400,REG,Week 5,4948,13,640,48,51,1400
55911,2013,5,2013-10-06,23:35:00,20:35:00,2520,4400,REG,Week 5,3225,3,445,27,17,2520
55912,2013,5,2013-10-06,20:31:00,17:31:00,4500,2120,REG,Week 5,1007,32,1641,34,3,4500
55907,2013,5,2013-10-06,13:00:00,12:00:00,2510,2250,REG,Week 5,1006,17,751,34,20,2510
55908,2013,5,2013-10-06,13:03:00,12:03:00,2100,2310,REG,Week 5,2350,3,467,17,26,2310
55909,2013,5,2013-10-06,15:05:00,13:05:00,3800,750,REG,Week 5,1907,23,1788,22,6,3800
55913,2013,5,2013-10-07,20:40:00,20:40:00,200,3430,REG,Week 5,1001,41,733,28,30,3430
55914,2013,6,2013-10-10,20:29:00,19:29:00,810,3410,REG,Week 6,4620,29,705,27,21,810
55918,2013,6,2013-10-13,13:03:00,12:03:00,2120,2510,REG,Week 6,3698,1,688,13,38,2510
